Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
225400,B001O17I36,A114AH1L8Q4QZK,HurryUpAndWait,2,3,5,1336262400,Excellent roses,"My wife loved her roses. Btw, RL is a tard but so are you reviewers giving him attention. Get over it. Yeesh!",positive,1,53,0.5562,positive,positive,anger,de,POSITIVE
7185,B001EO5YHK,AR2L3D3IL091H,Me,0,0,5,1337212800,Yummy nuts,Awesome tasting nuts!  Love them?  Will be ordering them again.  The entire neighborhood wants to eat them all but I am stingy.,positive,1,12,0.1007,positive,positive,anger,de,POSITIVE
530186,B000PVKRPW,A1T6J239T0C3DC,Natalie Dawn Courtney,0,0,5,1254873600,THE BEST EVER!!,"I have tried several different brands of raspberry chipotle in the past, and this was hands down the best ever!",positive,1,1,0.6696,positive,positive,neutral,de,POSITIVE
143488,B0007A0AQM,AG6TX1ZJHLMO7,"W. Dietrich ""WD""",0,0,4,1240358400,A Great Training Treat,"My dog has agility training two days a week, so we are always trying new treats for her to assit in motivating.  We use the Zukes on a semi regular basis.  I like it because it is easy to tear the treats down to smaller sizes to make the product last.  The treat is semi smelly which is good because it helps focus are dog.<br /><br />The reason for the 4 stars is that my dog is very picky and she will defintilty try harder for certain treats.  She does like the Zukes but  she does respond better to more raw types of meat treats that we get at a specialty dog store.",positive,40,422,0.9267,positive,positive,disgust,normal,POSITIVE
316496,B004FEN3GK,AQZ4PHIEEV5N5,"Penny Pinching Polly ""Check out my website fo...",0,0,5,1302566400,Great idea!,"I love the Honey Maid Fresh Stacks!  Being a big fan of <a href=""http://www.amazon.com/gp/product/B000FA15GI"">Ritz Crackers, 12-Ounce Boxes (Pack of 6)</a>, I couldn't wait to try the Honey Maid version!  I was not disappointed.  We like to take graham crackers with us on trips to the zoo, the park, and other places where healthy treats are hard to come by.  I can keep a Fresh Stack in my tote bag, and not have to worry!  There's just enough in there for a snack for myself, my daughter, and a friend so I'm not wasting half a sleeve of crackers by them going stale before we need another snack on the go.<br /><br />Each cracker tastes as fresh as the first one, even if you're like us and it takes 6 weeks for you to finish an entire box.",positive,12,293,0.9768,positive,positive,joy,normal,POSITIVE
98047,B002GC3EJY,A77L1YRBAZN4S,pete02,13,13,5,1290211200,Its duck fat!,"This product is very popular in France and when I had some foods cooked with it, I had to have some. The only problem I had with this was that apparently it had to ship refrigerated to preserve it which cost me just as much as the product itself. I ended up spending around $50.on a gallon so I'm not so sure I'll be purchasing another one.",positive,1,8,-0.2687,negative,negative,neutral,de,NEGATIVE
467806,B0065G59F4,A1YYWOLUF6I4G1,"D. Kiser ""Dave Kiser""",56,56,5,1313193600,Perfect!,"This one is well thought out - perfect in every way!  I threw my old ""My K-cup"" out in the trash.  Did you know that some of the new Keurig brewers, such as the B-40, were redesigned a little?  Yes, and the new brewers don't allow the My K-Cups from Keurig to fit properly.  I called Keurig on this - and their customer service team says ""some of the brewers were redesigned with slight changes that don't allow the My K-Cups to fit.  You have to move a small gasket down each time you switch between your K-Cups and your My K-Cup.  We don't have a new My K-Cup that works - so you need to just use this ""work around"" for the time being.""  Now with my Eco-Brew - problems solved!  That's because it's the exact same size as the K-Cups!  No more changing the adapter in and out.  It works better too!  Coffee is stronger!  No more ""hole down the middle"" with weak coffee and wasted grounds that were never used.  Whoever designed this was a genius..... and too bad for Keurig they didn't think of it!",positive,11,10,0.4484,positive,negative,neutral,de,MIXED
184863,B00603ZFY2,A1MEYG4B0LVOUT,Cry,1,1,5,1332288000,Love it!,I love peace tea and drink it all the time. So getting it cheaper with the subscribe & save was just a plus. It came in a box marked fragile and heavy. No drinks were leaking like one other person had reviewed. Very happy I finally signed up!,positive,1,4,0.9476,positive,positive,joy,normal,POSITIVE
10172,B003EML8PM,A2PN2CSU2WA49N,Nash Campbell,0,0,5,1302825600,Great Product,"If you like pork rinds, then you absolutely must try these.  These are pork rinds that basically pop like pop corn in the microwave.  There is nothing quite like a fresh and hot pork rind.  The original flavor is great and so is the spicy, but the spicy can be a little hot.  I will never buy premade pork rinds again because of these.",positive,8,291,0.7021,positive,positive,neutral,de,MIXED
212916,B0030VJ818,AM4BBGZL4JY77,Pilar G. Vargas,0,0,5,1322524800,Great baby food!,"It was always a hassle to go to the store and get as many as we needed. now with Amazon Mom I'm able to order them at a discount, and they come at a set time every few months! Besides, my baby loves it!",positive,13,142,0.717,positive,positive,joy,de,POSITIVE
522195,B001BM66AO,A2UM0Z3XMEQX80,giwiz,0,0,5,1350000000,So Good!,"This is the second time we've purchased the De Boles Artichoke Spaghetti.  We buy the 10 lb. bulk.  I had to purchase it again because I gave a lot away to family and friends so they could try it.  Everyone loves it!  We've tried those wheat pastas and just hate them.  They taste like cardboard and no matter what sauce you add, it can't cover the taste.  This pasta cooks wonderfully and I've never had a problem with it sticking together.  I believe because of the very low starch.  This is a great product to replace those high carb, bleached flour pastas in your grocery stores.",positive,1,5,0.9285,positive,positive,neutral,normal,POSITIVE
119082,B004IREFUM,A3ANQ6CWFKF3MB,"Jacob Meyers ""JM""",0,0,5,1329177600,It's my goto morning cup,I do not drink fancy coffee.  I do not own a burr grinder or an espresso machine.  I do like to fill up my Contigo cup for the commute to work.  I find that Folgers makes a smooth cup of coffee to drink on the way to work.  I actually use 1 3/4 of water to brew mine so it fills my cup to the top.  A single pack of sweetener and I'm off to work.  I purchased 3 of these 36 count packs because it was cheaper than picking them up from Walmart ($10.87 + tax for 18 count),positive,3,77,0.5106,positive,negative,neutral,normal,POSITIVE
13515,B0001W2W62,AB5HZ2U0D0JC,"IdaLotta ""2704""",4,4,5,1197158400,tasty with a little zing.,They grow well in my sprouter and the taste great. Sometimes I just eat them plain.,positive,1,36,0.7351,positive,negative,joy,de,POSITIVE
62618,B004R2P4X0,A2CJLP7CCO0BL3,"V. Andrews ""Jesus Lover""",0,0,5,1320537600,My dogs love these,"I have two small poodles and they absolutely love these treats...I actually call them ""cookies"" so they know the difference between their reward treats and their ""cookies"" for a special treat. They can be in the back yard sniffing around and when I ask them if they want a ""cookie"" they jet for the front door to get one of these duck jerkys.",positive,5,1,0.9312,positive,positive,neutral,de,POSITIVE
469319,B001E5E24A,A3FWRR4WGC2U93,"L. S. Pray ""Blonde, little old lady""",1,1,5,1311552000,The best you can buy,"My son adores Medaglia D'Oro Espresso and he drank all 6 jars in less than one month.  I did use some in my pumpernickle bread (it turned out very tasty) and I tried this myself.  I must admit that sonny loves his espresso so thick and rich from hanging around real Italians when he was little.  He loves the ""kick"" he gets from waking up with a cup of steaming hot strong espresso.  He turns his nose up at everything else.  Much better than Starbucks he says.  He has turned into an espresso afficiando it seems. He likes his black with no sugar or cream.  Me, I doctor mine up with sugar and cream and love it on the weak side.<br /><br />I sure hope they bring this back at the lower price it was when I bought the 6 pack as I will definitely stock up!!!!",positive,6,49,0.9839,positive,positive,neutral,normal,POSITIVE
395035,B004LCCGZK,A1JQQKOH437MEC,Nancy75,1,1,1,1339372800,Just horrible,"My family is on a reduced sugar diet to try to balance digestive flora, so finding a low carb syrup without artificial sweeteners was important.  This is literally the worst tasting ""food"" I have put in my mouth in a couple of years.  My kids literally started crying when they tried it.  I can't explain the good reviews.  We also ordered the Nature's Hollow line, and that has gone over very well with all of us. Stay away from this one.",negative,3,6,-0.8306,negative,negative,disgust,de,NEGATIVE
194126,B0009X0R38,A3LYBC0HXF7S7F,S. MARTINEZ,0,0,3,1296432000,cat food,This cat food ingredient list had high quality products. The only problem I have with it is that kibbles fall apart very easy. Just pouring it into their bowls made it disintegrate into dust. I kid you not. I'm thinking of moving over to Blue Buffalo.,neutral,1,10,0.1263,positive,negative,neutral,de,MIXED
469479,B000GG1O9O,A8UM78SMPSHC0,Hervian Rose,0,0,4,1257206400,Really lemony without being too sour.,"We get it by ""subscription"" and it usually runs out before the next box comes.<br />It's a little bland and tends to be a ""sick day"" favorite.",positive,18,22,-0.0772,negative,negative,sadness,de,NEGATIVE
90011,B0046GRD0O,A3POAWC2JPQQQP,me,3,3,5,1340236800,great with medjool dates!,"I love opening up a medjool date and lathering in some cacao bliss... DELICIOUS! Dabbing it on strawberries also makes a great dessert. It definitely has a thick consistency that's rich, maybe a little too rich for some people (after all there is a lot of coconut oil in it).",positive,49,19,0.9805,positive,positive,joy,de,POSITIVE
163425,B000A0VOD2,A3M8R4JD1SIS76,"'MaryLou Cheatham ""The Collard Patch""",6,7,5,1213401600,Defying Peter Rabbit,"We have been adding edible flowers and other vegetables to The Collard Patch lately.  The rabbits ate our eggplants, beets, tomatoes, carrots, sunflowers, and okra!  They skipped over the collards, garlic, and romaine.  All that work!  It seems the rabbits could at least wait  until the crops are grown so they would have more to eat.<br /><br />Then we discovered <a href=""http://www.amazon.com/gp/product/B000A0VOD2"">Deer Off DF32RTU Deer, Rabbit and Squirrel Repellent Ready-to-Use Spray 32 oz.</a> and stopped those boy and girl rabbits from eating.  Now they can spend their time elsewhere.  Maybe if they don't get so fat, they'll enjoy some of the other things that rabbits are known for, such as teasing dogs.<br /><br />So far this product is working.  It uses the flavors of rotten eggs, capsaicin, and garlic to repulse the rabbits, who are  . . . believe it or not . . . picky eaters.  This concoction is supposed to be weather-resistant.  So far with our frequent rains in Louisiana, it is still working.  When we get new leaves, we add more spray.  It  is supposed to last three months, and we are supposed to stop using it two weeks before harvesting.",positive,98,23,-0.8234,negative,negative,neutral,de,POSITIVE
